Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
SEEDGWAS807.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003798,NA,Landrace,Unknown,Unknown,8.408878,-82.784281,14,NA,NA,NA,NA
SEEDGWAS808.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003809,NA,Landrace,Unknown,Unknown,9.166666667,-79.1,22,NA,NA,NA,NA
SEEDGWAS809.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003835,NA,Landrace,Unknown,Unknown,8.75,-79.88,125,NA,NA,NA,NA
SEEDGWAS81.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001250,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS810.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003859,NA,Landrace,Unknown,Unknown,17.05,-61.68,37,NA,NA,NA,NA
SEEDGWAS812.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003874,NA,Landrace,Unknown,Unknown,20.3,-76.21666667,102,NA,NA,NA,NA
SEEDGWAS814.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003894,NA,Landrace,Unknown,Unknown,19.018342,-72.747717,45,NA,NA,NA,NA
SEEDGWAS815.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003896,NA,Landrace,Unknown,Unknown,19.544,-72.699224,194,NA,NA,NA,NA
SEEDGWAS816.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003897,NA,Landrace,Unknown,Unknown,19.663248,-72.678269,198,NA,NA,NA,NA
SEEDGWAS817.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003901,NA,Landrace,Unknown,Unknown,19.565256,-72.500407,613,NA,NA,NA,NA
SEEDGWAS818.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003904,NA,Landrace,Unknown,Unknown,18.360857,-73.213596,298,NA,NA,NA,NA
SEEDGWAS819.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003905,NA,Landrace,Unknown,Unknown,18.55853,-74.264148,167,NA,NA,NA,NA
SEEDGWAS820.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003911,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS821.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003924,NA,Landrace,Unknown,Unknown,18.75,-69.08333333,78,NA,NA,NA,NA
SEEDGWAS822.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003929,NA,Landrace,Unknown,Unknown,18.861896,-69.111595,149,NA,NA,NA,NA
SEEDGWAS823.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003930,NA,Landrace,Unknown,Unknown,18.861896,-69.111595,149,NA,NA,NA,NA
SEEDGWAS824.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003934,NA,Landrace,Unknown,Unknown,19.18333333,-70.5,196,NA,NA,NA,NA
SEEDGWAS825.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003935,NA,Landrace,Unknown,Unknown,19.18333333,-70.5,196,NA,NA,NA,NA
SEEDGWAS826.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003946,NA,Landrace,Unknown,Unknown,19.663433,-69.952097,128,NA,NA,NA,NA
SEEDGWAS827.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003959,NA,Landrace,Unknown,Unknown,18.41666667,-70.1,33,NA,NA,NA,NA
SEEDGWAS828.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003966,NA,Landrace,Unknown,Unknown,18.28333333,-70.33333333,64,NA,NA,NA,NA
SEEDGWAS829.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003972,NA,Landrace,Unknown,Unknown,18.88333333,-71.7,385,NA,NA,NA,NA
SEEDGWAS83.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001257,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS830.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003975,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA
SEEDGWAS831.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003976,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA
SEEDGWAS832.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003996,NA,Landrace,Unknown,Unknown,10.209325,-61.464321,3,NA,NA,NA,NA
SEEDGWAS833.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004003,NA,Landrace,Unknown,Unknown,10.61666667,-61.35,14,NA,NA,NA,NA
SEEDGWAS834.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004320,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS835.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004321,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS836.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004329,NA,Landrace,Unknown,Unknown,5.456466,-55.32512,11,NA,NA,NA,NA
SEEDGWAS837.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004338,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS838.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004755,NA,Landrace,Unknown,Unknown,-24.278472,-47.18593,58,NA,NA,NA,NA
SEEDGWAS839.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004810,NA,Landrace,Unknown,Unknown,-23.4,-45.88333333,666,NA,NA,NA,NA
SEEDGWAS840.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004977,NA,Landrace,Unknown,Unknown,-21.038776,-47.76686,537,NA,NA,NA,NA
SEEDGWAS841.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004990,NA,Landrace,Unknown,Unknown,-21.038776,-47.76686,537,NA,NA,NA,NA
SEEDGWAS843.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005156,NA,Landrace,Unknown,Unknown,15.30986,-89.878217,84,NA,NA,NA,NA
SEEDGWAS844.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005160,NA,Landrace,Unknown,Unknown,15.66666667,-91.68333333,1391,NA,NA,NA,NA
SEEDGWAS845.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005162,NA,Landrace,Unknown,Unknown,14.949387,-91.818562,2420,NA,NA,NA,NA
SEEDGWAS846.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005218,NA,Landrace,Unknown,Unknown,14.497025,-89.875981,960,NA,NA,NA,NA
SEEDGWAS847.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005244,NA,Landrace,Unknown,Unknown,14.485933,-91.4055,250,NA,NA,NA,NA
SEEDGWAS848.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005248,NA,Landrace,Unknown,Unknown,14.596797,-91.461758,731,NA,NA,NA,NA
SEEDGWAS85.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001270,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS850.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005324,NA,Landrace,Unknown,Unknown,14.84823,-92.058935,229,NA,NA,NA,NA
SEEDGWAS851.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005362,NA,Landrace,Unknown,Unknown,22.33333333,-80.53333333,32,NA,NA,NA,NA
SEEDGWAS852.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005363,NA,Landrace,Unknown,Unknown,22.15,-80.26666667,70,NA,NA,NA,NA
SEEDGWAS853.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005378,NA,Landrace,Unknown,Unknown,20.16666667,-75.2,54,NA,NA,NA,NA
SEEDGWAS854.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005482,NA,Landrace,Unknown,Unknown,-28.515684,-49.005651,2,NA,NA,NA,NA
SEEDGWAS855.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005503,NA,Landrace,Unknown,Unknown,20.85,-88.51666667,31,NA,NA,NA,NA
SEEDGWAS857.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005559,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA
SEEDGWAS858.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005561,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA
SEEDGWAS859.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005563,NA,Landrace,Unknown,Unknown,-28.920044,-49.457185,9,NA,NA,NA,NA
SEEDGWAS860.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005653,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA
SEEDGWAS861.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005657,NA,Landrace,Unknown,Unknown,20.862895,-76.463107,118,NA,NA,NA,NA
SEEDGWAS862.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005662,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS864.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005847,NA,Landrace,Unknown,Unknown,16.539657,-98.136052,221,NA,NA,NA,NA
SEEDGWAS865.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005860,NA,Landrace,Unknown,Unknown,20.85,-88.51666667,31,NA,NA,NA,NA
SEEDGWAS866.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005865,NA,Landrace,Unknown,Unknown,20.730074,-88.732723,28,NA,NA,NA,NA
SEEDGWAS867.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005906,NA,Landrace,Unknown,Unknown,15.556193,-92.137003,782,NA,NA,NA,NA
SEEDGWAS868.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005948,NA,Landrace,Unknown,Unknown,16.539657,-98.136052,221,NA,NA,NA,NA
SEEDGWAS869.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005949,NA,Landrace,Unknown,Unknown,16.539657,-98.136052,221,NA,NA,NA,NA
SEEDGWAS87.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001289,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS871.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005963,NA,Landrace,Unknown,Unknown,17.03333333,-97.95,778,NA,NA,NA,NA
SEEDGWAS872.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005969,NA,Landrace,Unknown,Unknown,17.528084,-96.831814,993,NA,NA,NA,NA
SEEDGWAS873.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006142,NA,Landrace,Unknown,Unknown,-28.515684,-49.005651,2,NA,NA,NA,NA
SEEDGWAS874.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006268,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS875.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007021,NA,Landrace,Unknown,Unknown,20.31666667,-105.3333333,655,NA,NA,NA,NA
SEEDGWAS876.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007087,NA,Landrace,Unknown,Unknown,22.65,-105.3333333,131,NA,NA,NA,NA
SEEDGWAS877.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007102,NA,Landrace,Unknown,Unknown,22.513281,-104.499597,570,NA,NA,NA,NA
SEEDGWAS878.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007110,NA,Landrace,Unknown,Unknown,22.513281,-104.499597,570,NA,NA,NA,NA
SEEDGWAS879.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007181,NA,Landrace,Unknown,Unknown,26.417533,-108.574829,108,NA,NA,NA,NA
SEEDGWAS880.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007201,NA,Landrace,Unknown,Unknown,26.425469,-108.211516,416,NA,NA,NA,NA
SEEDGWAS881.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007207,NA,Landrace,Unknown,Unknown,26.71666667,-108.3333333,254,NA,NA,NA,NA
SEEDGWAS882.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007799,NA,Landrace,Unknown,Unknown,-22.612407,-47.210516,600,NA,NA,NA,NA
SEEDGWAS883.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007826,NA,Landrace,Unknown,Unknown,-21.66666667,-49.75,443,NA,NA,NA,NA
SEEDGWAS885.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007989,NA,Landrace,Unknown,Unknown,21.232846,-104.915301,843,NA,NA,NA,NA
SEEDGWAS886.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008071,NA,Landrace,Unknown,Unknown,19.325525,-102.53255,890,NA,NA,NA,NA
SEEDGWAS887.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008115,NA,Landrace,Unknown,Unknown,14.5,-91.5,246,NA,NA,NA,NA
SEEDGWAS888.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008149,NA,Landrace,Unknown,Unknown,-1.634804,-77.602383,482,NA,NA,NA,NA
SEEDGWAS889.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008319,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS89.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001292,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS890.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008625,NA,Landrace,Unknown,Unknown,20.782939,-89.021165,20,NA,NA,NA,NA
SEEDGWAS891.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008995,NA,Landrace,Unknown,Unknown,-11.08858,-77.581794,83,NA,NA,NA,NA
SEEDGWAS892.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009033,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS893.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009056,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS894.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009141,NA,Landrace,Unknown,Unknown,-28.515684,-49.005651,2,NA,NA,NA,NA
SEEDGWAS895.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009798,NA,Landrace,Unknown,Unknown,8.887215,-66.431233,123,NA,NA,NA,NA
SEEDGWAS896.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009836,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS897.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009841,NA,Landrace,Unknown,Unknown,10.515606,-63.556911,10,NA,NA,NA,NA
SEEDGWAS898.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009895,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS899.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009902,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS9.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000444,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS90.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001303,NA,Landrace,Unknown,Unknown,20.73333333,-76.38333333,62,NA,NA,NA,NA
SEEDGWAS900.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009930,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS901.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009953,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS902.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009986,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS903.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009997,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS905.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010049,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS906.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010469,NA,Landrace,Unknown,Unknown,15.420631,-92.899516,35,NA,NA,NA,NA
SEEDGWAS907.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010507,NA,Landrace,Unknown,Unknown,21.218989,-86.724004,20,NA,NA,NA,NA
SEEDGWAS908.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013771,NA,Landrace,Unknown,Unknown,10.296959,-67.67559,450,NA,NA,NA,NA
SEEDGWAS909.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014741,NA,Landrace,Unknown,Unknown,8.291141,-72.360865,59,NA,NA,NA,NA
SEEDGWAS91.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001312,NA,Landrace,Unknown,Unknown,18.55853,-74.264148,167,NA,NA,NA,NA
SEEDGWAS910.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011168,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS911.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011078,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS912.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011136,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS913.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010990,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS914.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022689,NA,Landrace,Unknown,Unknown,10.464608,-68.012668,9,NA,NA,NA,NA
SEEDGWAS915.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014714,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS917.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011102,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS918.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015264,NA,Landrace,Unknown,Unknown,-16.706693,-65.659389,238,NA,NA,NA,NA
SEEDGWAS919.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011213,NA,Landrace,Unknown,Unknown,19.38583,-70.639142,197,NA,NA,NA,NA
SEEDGWAS92.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001315,NA,Landrace,Unknown,Unknown,19.736877,-70.928539,162,NA,NA,NA,NA
SEEDGWAS920.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011221,NA,Landrace,Unknown,Unknown,19.469084,-102.06122,1902,NA,NA,NA,NA
SEEDGWAS921.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011229,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS922.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011230,NA,Landrace,Unknown,Unknown,18.196607,-71.113383,168,NA,NA,NA,NA
SEEDGWAS923.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011231,NA,Landrace,Unknown,Unknown,19.437646,-70.74942,223,NA,NA,NA,NA
SEEDGWAS925.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011638,NA,Landrace,Unknown,Unknown,18.648324,-74.135178,191,NA,NA,NA,NA
SEEDGWAS927.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011824,NA,Landrace,Unknown,Unknown,19.420826,-70.609403,184,NA,NA,NA,NA
SEEDGWAS928.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011829,NA,Landrace,Unknown,Unknown,19.443545,-70.777325,177,NA,NA,NA,NA
SEEDGWAS929.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011835,NA,Landrace,Unknown,Unknown,19.214565,-70.738483,714,NA,NA,NA,NA
SEEDGWAS93.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001317,NA,Landrace,Unknown,Unknown,18.58333333,-68.68333333,79,NA,NA,NA,NA
SEEDGWAS930.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011838,NA,Landrace,Unknown,Unknown,18.61,-68.7,86,NA,NA,NA,NA
SEEDGWAS931.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011839,NA,Landrace,Unknown,Unknown,19.385732,-70.712672,205,NA,NA,NA,NA
SEEDGWAS932.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011855,NA,Landrace,Unknown,Unknown,21.83299,-99.634229,963,NA,NA,NA,NA
SEEDGWAS933.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012046,NA,Landrace,Unknown,Unknown,-13.58333333,-63.8,143,NA,NA,NA,NA
SEEDGWAS934.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012166,NA,Landrace,Unknown,Unknown,-21.88333333,-63.61666667,615,NA,NA,NA,NA
SEEDGWAS935.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012249,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS936.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012272,NA,Landrace,Unknown,Unknown,9.426424,-70.462042,627,NA,NA,NA,NA
SEEDGWAS937.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012276,NA,Landrace,Unknown,Unknown,9.916666667,-67.35,429,NA,NA,NA,NA
SEEDGWAS938.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012286,NA,Landrace,Unknown,Unknown,10.11666667,-66.76666667,195,NA,NA,NA,NA
SEEDGWAS94.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001328,NA,Landrace,Unknown,Unknown,18.190513,-65.741368,1,NA,NA,NA,NA
SEEDGWAS940.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013102,NA,Landrace,Unknown,Unknown,-18.35,-59.71666667,297,NA,NA,NA,NA
SEEDGWAS941.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013331,NA,Landrace,Unknown,Unknown,-6.45,-37.1,152,NA,NA,NA,NA
SEEDGWAS942.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013440,NA,Landrace,Unknown,Unknown,-33.56666667,-59.98333333,32,NA,NA,NA,NA
SEEDGWAS943.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013446,NA,Landrace,Unknown,Unknown,-33.677286,-59.712428,29,NA,NA,NA,NA
SEEDGWAS944.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013559,NA,Landrace,Unknown,Unknown,20.96,-76.95,89,NA,NA,NA,NA
SEEDGWAS945.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013566,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA
SEEDGWAS946.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013567,NA,Landrace,Unknown,Unknown,22.88333333,-82.5,51,NA,NA,NA,NA
SEEDGWAS947.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013568,NA,Landrace,Unknown,Unknown,22.38333333,-80.15,109,NA,NA,NA,NA
SEEDGWAS948.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013572,NA,Landrace,Unknown,Unknown,20.333221,-76.894138,25,NA,NA,NA,NA
SEEDGWAS949.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013580,NA,Landrace,Unknown,Unknown,21.828028,-79.993587,30,NA,NA,NA,NA
SEEDGWAS95.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001334,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA
SEEDGWAS950.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013585,NA,Landrace,Unknown,Unknown,22.66782,-79.659756,6,NA,NA,NA,NA
SEEDGWAS951.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013596,NA,Landrace,Unknown,Unknown,22.939293,-80.849089,21,NA,NA,NA,NA
SEEDGWAS952.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013605,NA,Landrace,Unknown,Unknown,23.012475,-81.565307,77,NA,NA,NA,NA
SEEDGWAS953.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013655,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS954.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013857,NA,Landrace,Unknown,Unknown,21.83299,-99.634229,963,NA,NA,NA,NA
SEEDGWAS955.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013894,NA,Landrace,Unknown,Unknown,21.83299,-99.634229,963,NA,NA,NA,NA
SEEDGWAS956.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014061,NA,Landrace,Unknown,Unknown,18.563505,-74.267982,154,NA,NA,NA,NA
SEEDGWAS958.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014137,NA,Landrace,Unknown,Unknown,19.443545,-70.777325,177,NA,NA,NA,NA
SEEDGWAS959.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014138,NA,Landrace,Unknown,Unknown,19.50904,-70.724332,177,NA,NA,NA,NA
SEEDGWAS96.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001341,NA,Landrace,Unknown,Unknown,13.162439,-61.242117,45,NA,NA,NA,NA
SEEDGWAS960.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014171,NA,Landrace,Unknown,Unknown,19.33333333,-103.7333333,680,NA,NA,NA,NA
SEEDGWAS961.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014203,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA
SEEDGWAS963.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014601,NA,Landrace,Unknown,Unknown,6.95,-63.33333333,306,NA,NA,NA,NA
SEEDGWAS964.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014790,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS966.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014964,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS967.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015037,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS968.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015045,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS969.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015053,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS970.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015055,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
