Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,Ab10_Pseudo_Copy_Number,K10L2_Pseudo_Copy_Number,BChrom_Pseudo_Copy_Number
CML158Q.1.RY,Romay_etal_2013,CML158Q.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011811523,NA,NA,NA
CML158Q.2.RY,Romay_etal_2013,CML158Q.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013626995,NA,NA,NA
CML172.1.RY,Romay_etal_2013,CML172.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015066688,NA,NA,NA
CML176.1.RY,Romay_etal_2013,CML176.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015669001,NA,NA,NA
CML176(Krakowsky).1.RY,Romay_etal_2013,CML176(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.018073989,NA,NA,NA
CML184.1.RY,Romay_etal_2013,CML184.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011039437,NA,NA,NA
CML195.1.RY,Romay_etal_2013,CML195.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014481192,NA,NA,NA
CML196.1.RY,Romay_etal_2013,CML196.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012056079,NA,NA,NA
CML197.1.RY,Romay_etal_2013,CML197.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015231388,NA,NA,NA
CML198.1.RY,Romay_etal_2013,CML198.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014930182,NA,NA,NA
CML198(Krakowsky).1.RY,Romay_etal_2013,CML198(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011125236,NA,NA,NA
CML199.1.RY,Romay_etal_2013,CML199.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013928161,NA,NA,NA
CML200.1.RY,Romay_etal_2013,CML200.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.018076164,NA,NA,NA
CML201.1.RY,Romay_etal_2013,CML201.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013262902,NA,NA,NA
CML204.1.RY,Romay_etal_2013,CML204.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01187095,NA,NA,NA
CML204(Krakowsky).1.RY,Romay_etal_2013,CML204(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019502266,NA,NA,NA
CML206.1.RY,Romay_etal_2013,CML206.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014636332,NA,NA,NA
CML206(Krakowsky).1.RY,Romay_etal_2013,CML206(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019365758,NA,NA,NA
CML210.1.RY,Romay_etal_2013,CML210.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011512838,NA,NA,NA
CML211.1.RY,Romay_etal_2013,CML211.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016113888,NA,NA,NA
CML212.1.RY,Romay_etal_2013,CML212.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012311821,NA,NA,NA
CML213.1.RY,Romay_etal_2013,CML213.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01302774,NA,NA,NA
CML214.1.RY,Romay_etal_2013,CML214.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012600782,NA,NA,NA
CML215.1.RY,Romay_etal_2013,CML215.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015136642,NA,NA,NA
CML217.1.RY,Romay_etal_2013,CML217.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012452753,NA,NA,NA
CML217(Krakowsky).1.RY,Romay_etal_2013,CML217(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016803087,NA,NA,NA
CML218.1.RY,Romay_etal_2013,CML218.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010772518,NA,NA,NA
CML218.2.RY,Romay_etal_2013,CML218.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012045142,NA,NA,NA
CML219.1.RY,Romay_etal_2013,CML219.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012458979,NA,NA,NA
CML220.1.RY,Romay_etal_2013,CML220.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01069133,NA,NA,NA
CML220.2.RY,Romay_etal_2013,CML220.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013214439,NA,NA,NA
CML223.1.RY,Romay_etal_2013,CML223.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015445808,NA,NA,NA
CML224.1.RY,Romay_etal_2013,CML224.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013015385,NA,NA,NA
CML225.1.RY,Romay_etal_2013,CML225.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014191651,NA,NA,NA
CML226.1.RY,Romay_etal_2013,CML226.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015270911,NA,NA,NA
CML227.1.RY,Romay_etal_2013,CML227.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015334388,NA,NA,NA
CML227(Krakowsky).1.RY,Romay_etal_2013,CML227(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019418839,NA,NA,NA
CML228.1.RY,Romay_etal_2013,CML228.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013741533,NA,NA,NA
CML228.2.RY,Romay_etal_2013,CML228.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019025499,NA,NA,NA
CML228.3.RY,Romay_etal_2013,CML228.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014524882,NA,NA,NA
CML228.4.RY,Romay_etal_2013,CML228.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01459873,NA,NA,NA
CML228.5.RY,Romay_etal_2013,CML228.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01489873,NA,NA,NA
CML228.6.RY,Romay_etal_2013,CML228.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015072351,NA,NA,NA
CML228.7.RY,Romay_etal_2013,CML228.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015335289,NA,NA,NA
CML229.1.RY,Romay_etal_2013,CML229.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.017407779,NA,NA,NA
CML230.1.RY,Romay_etal_2013,CML230.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014592788,NA,NA,NA
CML230.2.RY,Romay_etal_2013,CML230.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011064855,NA,NA,NA
CML230.3.RY,Romay_etal_2013,CML230.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012499776,NA,NA,NA
CML230.4.RY,Romay_etal_2013,CML230.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011662546,NA,NA,NA
CML230.5.RY,Romay_etal_2013,CML230.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010886894,NA,NA,NA
CML230.6.RY,Romay_etal_2013,CML230.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012281803,NA,NA,NA
CML231.1.RY,Romay_etal_2013,CML231.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01198069,NA,NA,NA
CML233.1.RY,Romay_etal_2013,CML233.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.017043642,NA,NA,NA
CML233(Krakowsky).1.RY,Romay_etal_2013,CML233(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.020486161,NA,NA,NA
CML234.1.RY,Romay_etal_2013,CML234.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014239204,NA,NA,NA
CML235.1.RY,Romay_etal_2013,CML235.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013909453,NA,NA,NA
CML235(Krakowsky).1.RY,Romay_etal_2013,CML235(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01054437,NA,NA,NA
CML236.1.RY,Romay_etal_2013,CML236.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012878938,NA,NA,NA
CML236(Krakowsky).1.RY,Romay_etal_2013,CML236(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015810099,NA,NA,NA
CML238.1.RY,Romay_etal_2013,CML238.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012679662,NA,NA,NA
CML238.2.RY,Romay_etal_2013,CML238.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01562693,NA,NA,NA
CML242.1.RY,Romay_etal_2013,CML242.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012311045,NA,NA,NA
CML242(Krakowsky).1.RY,Romay_etal_2013,CML242(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.022925486,NA,NA,NA
CML246.1.RY,Romay_etal_2013,CML246.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.018696564,NA,NA,NA
CML247.1.RY,Romay_etal_2013,CML247.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012134942,NA,NA,NA
CML247.2.RY,Romay_etal_2013,CML247.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013387827,NA,NA,NA
CML247.3.RY,Romay_etal_2013,CML247.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011052066,NA,NA,NA
CML247.4.RY,Romay_etal_2013,CML247.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01071213,NA,NA,NA
CML247.5.RY,Romay_etal_2013,CML247.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010457801,NA,NA,NA
CML247.6.RY,Romay_etal_2013,CML247.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011463384,NA,NA,NA
CML247.7.RY,Romay_etal_2013,CML247.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010756471,NA,NA,NA
CML254.1.RY,Romay_etal_2013,CML254.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008983257,NA,NA,NA
CML254.2.RY,Romay_etal_2013,CML254.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010200111,NA,NA,NA
CML255.1.RY,Romay_etal_2013,CML255.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013079169,NA,NA,NA
CML255(Krakowsky).1.RY,Romay_etal_2013,CML255(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.021265709,NA,NA,NA
CML258.1.RY,Romay_etal_2013,CML258.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01025016,NA,NA,NA
CML258.2.RY,Romay_etal_2013,CML258.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014165079,NA,NA,NA
CML261.1.RY,Romay_etal_2013,CML261.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011332908,NA,NA,NA
CML261.2.RY,Romay_etal_2013,CML261.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012553547,NA,NA,NA
CML264.1.RY,Romay_etal_2013,CML264.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012498572,NA,NA,NA
CML264.2.RY,Romay_etal_2013,CML264.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014355098,NA,NA,NA
CML269.1.RY,Romay_etal_2013,CML269.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014195083,NA,NA,NA
CML270.1.RY,Romay_etal_2013,CML270.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014271587,NA,NA,NA
CML277.1.RY,Romay_etal_2013,CML277.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011038919,NA,NA,NA
CML277.2.RY,Romay_etal_2013,CML277.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014452714,NA,NA,NA
CML277.3.RY,Romay_etal_2013,CML277.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011212421,NA,NA,NA
CML277.4.RY,Romay_etal_2013,CML277.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012052365,NA,NA,NA
CML277.5.RY,Romay_etal_2013,CML277.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010645518,NA,NA,NA
CML277.6.RY,Romay_etal_2013,CML277.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011478112,NA,NA,NA
CML277.7.RY,Romay_etal_2013,CML277.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011427063,NA,NA,NA
CML281.1.RY,Romay_etal_2013,CML281.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012193164,NA,NA,NA
CML281.2.RY,Romay_etal_2013,CML281.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016624248,NA,NA,NA
CML287.1.RY,Romay_etal_2013,CML287.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013463077,NA,NA,NA
CML287.2.RY,Romay_etal_2013,CML287.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.018514762,NA,NA,NA
CML288.1.RY,Romay_etal_2013,CML288.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012595252,NA,NA,NA
CML289.1.RY,Romay_etal_2013,CML289.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014524112,NA,NA,NA
CML289(Krakowsky).1.RY,Romay_etal_2013,CML289(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016298943,NA,NA,NA
CML295.1.RY,Romay_etal_2013,CML295.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012925179,NA,NA,NA
CML304.1.RY,Romay_etal_2013,CML304.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012299742,NA,NA,NA
CML308.1.RY,Romay_etal_2013,CML308.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013658884,NA,NA,NA
CML308(Krakowsky).1.RY,Romay_etal_2013,CML308(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012914056,NA,NA,NA
CML309.1.RY,Romay_etal_2013,CML309.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012776071,NA,NA,NA
CML310.1.RY,Romay_etal_2013,CML310.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010130018,NA,NA,NA
CML311.1.RY,Romay_etal_2013,CML311.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012379668,NA,NA,NA
CML311.2.RY,Romay_etal_2013,CML311.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015428802,NA,NA,NA
CML312.1.RY,Romay_etal_2013,CML312.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014214754,NA,NA,NA
CML313.1.RY,Romay_etal_2013,CML313.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012104249,NA,NA,NA
CML314.1.RY,Romay_etal_2013,CML314.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010901874,NA,NA,NA
CML314.2.RY,Romay_etal_2013,CML314.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013840153,NA,NA,NA
CML315.1.RY,Romay_etal_2013,CML315.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011706224,NA,NA,NA
CML315(Krakowsky).1.RY,Romay_etal_2013,CML315(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014721974,NA,NA,NA
CML316.1.RY,Romay_etal_2013,CML316.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012307134,NA,NA,NA
CML317.1.RY,Romay_etal_2013,CML317.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014521861,NA,NA,NA
CML318.1.RY,Romay_etal_2013,CML318.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014706028,NA,NA,NA
CML319.1.RY,Romay_etal_2013,CML319.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012167418,NA,NA,NA
CML319(Krakowsky).1.RY,Romay_etal_2013,CML319(Krakowsky).1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012058596,NA,NA,NA
CML320.1.RY,Romay_etal_2013,CML320.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.015711468,NA,0.047168886,NA
CML321.1.RY,Romay_etal_2013,CML321.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012254509,NA,NA,NA
CML321.2.RY,Romay_etal_2013,CML321.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013936957,NA,NA,NA
CML322.1.RY,Romay_etal_2013,CML322.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009836648,NA,NA,NA
CML322.2.RY,Romay_etal_2013,CML322.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011121997,NA,NA,NA
CML322.3.RY,Romay_etal_2013,CML322.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009154924,NA,NA,NA
CML322.4.RY,Romay_etal_2013,CML322.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009410927,NA,NA,NA
CML322.5.RY,Romay_etal_2013,CML322.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00948177,NA,NA,NA
CML322.6.RY,Romay_etal_2013,CML322.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010150298,NA,NA,NA
CML322.7.RY,Romay_etal_2013,CML322.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009626109,NA,NA,NA
CML323.1.RY,Romay_etal_2013,CML323.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010561079,NA,NA,NA
CML323.2.RY,Romay_etal_2013,CML323.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012555058,NA,NA,NA
CML324.1.RY,Romay_etal_2013,CML324.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012592556,NA,NA,NA
CML325.1.RY,Romay_etal_2013,CML325.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012351367,NA,NA,NA
CML326.1.RY,Romay_etal_2013,CML326.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010601935,NA,NA,NA
CML327.1.RY,Romay_etal_2013,CML327.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011631397,NA,NA,NA
CML328.1.RY,Romay_etal_2013,CML328.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015234869,NA,NA,NA
CML328.2.RY,Romay_etal_2013,CML328.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01715869,NA,NA,NA
CML329.1.RY,Romay_etal_2013,CML329.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016302117,NA,NA,NA
CML330.1.RY,Romay_etal_2013,CML330.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019877126,NA,NA,NA
CML331.1.RY,Romay_etal_2013,CML331.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010594857,NA,NA,NA
CML331.2.RY,Romay_etal_2013,CML331.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013953262,NA,NA,NA
CML332.1.RY,Romay_etal_2013,CML332.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012749691,NA,NA,NA
CML332.2.RY,Romay_etal_2013,CML332.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016449035,NA,NA,NA
CML333.1.RY,Romay_etal_2013,CML333.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010153022,NA,NA,NA
CML333.2.RY,Romay_etal_2013,CML333.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013844758,NA,NA,NA
CML333.3.RY,Romay_etal_2013,CML333.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010269974,NA,NA,NA
CML333.4.RY,Romay_etal_2013,CML333.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010649501,NA,NA,NA
