Name,Mean,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Copy,CDH
SEEDGWAS2393.RN,0.029343167,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002593,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2416.RN,0.049729356,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005086,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2450.RN,0.053116003,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006286,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2453.RN,0.032316778,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006291,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2462.RN,0.106482811,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006747,NA,Landrace,Unknown,Unknown,30.38333333,-107.9333333,1462,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2468.RN,0.036748712,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006951,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2470.RN,0.030752759,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007000,NA,Landrace,Unknown,Unknown,21.78333333,-102.9666667,1530,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2491.RN,0.031344319,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010620,NA,Landrace,Unknown,Unknown,20.81666667,-102.7333333,1820,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2493.RN,0.0628999,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010874,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2508.RN,0.054409486,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011771,NA,Landrace,Unknown,Unknown,17.26968,-97.692737,2096,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2546.RN,0.035272047,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015679,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2581.RN,0.06993553,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017575,NA,Landrace,Unknown,Unknown,21.16666667,-102.45,1781,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2585.RN,0.05793523,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017602,NA,Landrace,Unknown,Unknown,20.78333333,-102.95,1676,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2587.RN,0.0477961,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018175,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2598.RN,0.037216288,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018679,NA,Landrace,Unknown,Unknown,24.45,-104.1166667,2002,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2601.RN,0.048752337,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018844,NA,Landrace,Unknown,Unknown,17.26666667,-97.68333333,2086,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2608.RN,0.087571895,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019228,NA,Landrace,Unknown,Unknown,21.11666667,-102,1958,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2621.RN,0.033706624,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019328,NA,Landrace,Unknown,Unknown,18.73333333,-99.43333333,1138,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2633.RN,0.029723853,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020832,NA,Landrace,Unknown,Unknown,-26.221327,-65.295122,790,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2634.RN,0.056936318,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021279,NA,Landrace,Unknown,Unknown,22.269581,-102.243902,1924,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2640.RN,0.052753984,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023632,NA,Landrace,Unknown,Unknown,-29.503681,-67.769458,1681,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2654.RN,0.062815401,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023833,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2661.RN,0.056095701,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025118,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2666.RN,0.052550354,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025198,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2678.RN,0.046325196,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000554,NA,Landrace,Unknown,Unknown,21.01666667,-101.25,2064,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2684.RN,0.081099513,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000664,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2700.RN,0.052764965,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001433,NA,Landrace,Unknown,Unknown,19.06,-97.96,2339,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS2709.RN,0.068677264,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001527,NA,Landrace,Unknown,Unknown,20.382772,-100.275105,2274,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2710.RN,0.058786444,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001532,NA,Landrace,Unknown,Unknown,20.560425,-100.460026,1807,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2711.RN,0.02681153,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001537,NA,Landrace,Unknown,Unknown,20.382772,-100.275105,2274,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2712.RN,0.063015122,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001543,NA,Landrace,Unknown,Unknown,21.141034,-99.631435,2247,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2723.RN,0.04330866,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001732,NA,Landrace,Unknown,Unknown,19.93333333,-103.7333333,2161,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS2743.RN,0.049308368,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003197,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2749.RN,0.046774689,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005568,NA,Landrace,Unknown,Unknown,19.652464,-101.255262,1895,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2751.RN,0.037089737,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005578,NA,Landrace,Unknown,Unknown,19.33333333,-101.4666667,2233,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2754.RN,0.027775539,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005639,NA,Landrace,Unknown,Unknown,19.56666667,-97.25,2402,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2765.RN,0.107793159,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005918,NA,Landrace,Unknown,Unknown,17.592724,-96.549449,2063,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2790.RN,0.049663408,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006839,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2791.RN,0.051549469,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006865,NA,Landrace,Unknown,Unknown,28.492774,-107.305103,2108,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2797.RN,0.032244944,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006993,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS283.RN,0.117647019,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005409,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2838.RN,0.055728273,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007742,NA,Landrace,Unknown,Unknown,19.08333333,-98.28333333,2155,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2844.RN,0.040311597,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008087,NA,Landrace,Unknown,Unknown,19.9,-102.1666667,1704,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2886.RN,0.029313195,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008593,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2897.RN,0.024461413,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010607,NA,Landrace,Unknown,Unknown,20.51666667,-99.88333333,1885,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS2900.RN,0.035590939,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011264,NA,Landrace,Unknown,Unknown,19.83333333,-98.98333333,2271,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2901.RN,0.043928677,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011412,NA,Landrace,Unknown,Unknown,19.757512,-104.186409,866,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2919.RN,0.027078946,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013919,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2920.RN,0.030806931,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013951,NA,Landrace,Unknown,Unknown,16.28333333,-96.58333333,1671,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2922.RN,0.026529648,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013960,NA,Landrace,Unknown,Unknown,18.412527,-98.010878,1819,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2923.RN,0.043894371,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013969,NA,Landrace,Unknown,Unknown,18.627026,-97.407682,2007,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2926.RN,0.099872994,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014016,NA,Landrace,Unknown,Unknown,19.761657,-97.231739,1885,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2940.RN,0.054038199,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014490,NA,Landrace,Unknown,Unknown,19.652634,-98.898542,2263,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2949.RN,0.032999566,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014581,NA,Landrace,Unknown,Unknown,23.13333333,-101.1166667,2043,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS2953.RN,0.043643804,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015755,NA,Landrace,Unknown,Unknown,19.81666667,-98.88333333,2391,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2955.RN,0.039923627,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015768,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2962.RN,0.056958593,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015837,NA,Landrace,Unknown,Unknown,19.21666667,-98.23333333,2218,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2970.RN,0.083227521,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017437,NA,Landrace,Unknown,Unknown,17.66666667,-97.48333333,2188,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
SEEDGWAS2971.RN,0.056174384,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017298,NA,Landrace,Unknown,Unknown,17.45,-97.28333333,2079,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2993.RN,0.064229281,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017198,NA,Landrace,Unknown,Unknown,16.75,-92.63333333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3.RN,0.053037846,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000102,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3044.RN,0.023969415,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019484,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS3049.RN,0.028168632,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019511,NA,Landrace,Unknown,Unknown,21.16666667,-100.9333333,1933,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3051.RN,0.045098039,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019514,NA,Landrace,Unknown,Unknown,20.727971,-100.446729,2002,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS3052.RN,0.024841846,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019517,NA,Landrace,Unknown,Unknown,20.81666667,-102.7333333,1815,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3070.RN,0.044664599,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024161,NA,Landrace,Unknown,Unknown,19.092571,-98.461609,2462,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3074.RN,0.031484196,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021072,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS3078.RN,0.027765744,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021091,NA,Landrace,Unknown,Unknown,19.578317,-98.583348,2608,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS3093.RN,0.029233198,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021219,NA,Landrace,Unknown,Unknown,19.75,-101,2033,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3108.RN,0.046506806,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024107,NA,Landrace,Unknown,Unknown,22.233853,-102.212362,1973,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3112.RN,0.029175571,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024130,NA,Landrace,Unknown,Unknown,20.030919,-103.506517,1356,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3113.RN,0.055428298,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024139,NA,Landrace,Unknown,Unknown,22.411961,-101.168021,1889,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3123.RN,0.028738581,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024162,NA,Landrace,Unknown,Unknown,22.233853,-102.212362,1973,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS3155.RN,0.03274594,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025183,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3173.RN,0.029290399,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000534,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3194.RN,0.070633263,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004140,NA,Landrace,Unknown,Unknown,-26.1,-55.933333,151,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3199.RN,0.026111517,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004294,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3226.RN,0.063000147,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005972,NA,Landrace,Unknown,Unknown,17.528084,-96.831814,993,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3231.RN,0.026644997,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006733,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3332.RN,0.043294475,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019324,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3333.RN,0.067507095,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027294,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3346.RN,0.033109099,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023484,NA,Landrace,Unknown,Unknown,-37.47,-61.92,238,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3347.RN,0.038453459,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023566,NA,Landrace,Unknown,Unknown,-25.95,-60.62,111,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3348.RN,0.087440711,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023589,NA,Landrace,Unknown,Unknown,-27.263074,-65.193647,312,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3384.RN,0.026105968,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000627,NA,Landrace,Unknown,Unknown,21.43333333,-104.6,860,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3390.RN,0.062160303,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001153,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3399.RN,0.028154421,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002001,NA,Landrace,Unknown,Unknown,18.88333333,-99.15,1359,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3407.RN,0.027784114,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002031,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3408.RN,0.04979921,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002032,NA,Landrace,Unknown,Unknown,18.724361,-99.386889,967,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3414.RN,0.062746299,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002604,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3415.RN,0.046504336,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002605,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3416.RN,0.029336431,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002607,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3437.RN,0.035217892,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003920,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3438.RN,0.03257453,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004238,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3450.RN,0.052052152,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005688,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS3457.RN,0.029078823,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006305,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3465.RN,0.029508153,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006444,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3469.RN,0.032464897,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006452,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS3470.RN,0.040136464,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006453,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
