"","Name","Data_Source","Accession","Group","Maize_Type","Ab10_Status","B_Chrom_Status","Latitude","Longitude","Altitude","DTA_BLUP","DTS_BLUP","PH_BLUP","PresTiller_BLUP","KMeans_Chr10Class","RF_Ab10Class"
"8323","SEEDGWAS397.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-009985",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8324","SEEDGWAS3970.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011234",NA,"Landrace","Unknown","Unknown",14.87922,-88.255293,185,NA,NA,NA,NA,"N10",NA
"8325","SEEDGWAS3971.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011415",NA,"Landrace","Unknown","Unknown",19.788354,-104.188019,866,NA,NA,NA,NA,"N10",NA
"8326","SEEDGWAS3972.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011578",NA,"Landrace","Unknown","Unknown",22.513281,-104.499597,570,NA,NA,NA,NA,"N10",NA
"8327","SEEDGWAS3973.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011659",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8328","SEEDGWAS3974.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011660",NA,"Landrace","Unknown","Unknown",14.882562,-88.252187,184,NA,NA,NA,NA,"N10",NA
"8329","SEEDGWAS3975.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011971",NA,"Landrace","Unknown","Unknown",-10.51666667,-39.01666667,490,NA,NA,NA,NA,"N10",NA
"8330","SEEDGWAS3976.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-011979",NA,"Landrace","Unknown","Unknown",-11.138679,-38.484207,209,NA,NA,NA,NA,"N10",NA
"8331","SEEDGWAS3977.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-012467",NA,"Landrace","Unknown","Unknown",-31.2,-66.77,614,NA,NA,NA,NA,"N10",NA
"8332","SEEDGWAS3978.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013147",NA,"Landrace","Unknown","Unknown",-3.189004,-52.21653,118,NA,NA,NA,NA,"N10",NA
"8333","SEEDGWAS398.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010000",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8334","SEEDGWAS3981.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-012971",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8335","SEEDGWAS3982.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-012972",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8336","SEEDGWAS3983.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-012995",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8337","SEEDGWAS3984.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013083",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8338","SEEDGWAS3985.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013299",NA,"Landrace","Unknown","Unknown",-13.408628,-44.172619,461,NA,NA,NA,NA,"N10",NA
"8339","SEEDGWAS3986.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013417",NA,"Landrace","Unknown","Unknown",-10.51666667,-39.01666667,490,NA,NA,NA,NA,"Ab10","Ab10-III"
"8340","SEEDGWAS3987.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013456",NA,"Landrace","Unknown","Unknown",-38.1,-62.23333333,282,NA,NA,NA,NA,"N10",NA
"8341","SEEDGWAS3988.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013478",NA,"Landrace","Unknown","Unknown",-25.721253,-59.133231,85,NA,NA,NA,NA,"N10",NA
"8342","SEEDGWAS3989.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014122",NA,"Landrace","Unknown","Unknown",14.447029,-89.186835,810,NA,NA,NA,NA,"N10",NA
"8343","SEEDGWAS399.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010056",NA,"Landrace","Unknown","Unknown",9.184895,-65.811144,157,NA,NA,NA,NA,"Ab10","Ab10-III"
"8344","SEEDGWAS3990.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014175",NA,"Landrace","Unknown","Unknown",24.97268,-106.983531,243,NA,NA,NA,NA,"N10",NA
"8345","SEEDGWAS3991.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014238",NA,"Landrace","Unknown","Unknown",18.90038,-99.184952,1402,NA,NA,NA,NA,"N10",NA
"8346","SEEDGWAS3992.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015074",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8347","SEEDGWAS3993.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015084",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8348","SEEDGWAS3994.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015087",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8349","SEEDGWAS3995.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014890",NA,"Landrace","Unknown","Unknown",-31.76666667,-52.33333333,9,NA,NA,NA,NA,"Ab10","Ab10-III"
"8350","SEEDGWAS3996.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015536",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8351","SEEDGWAS3997.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015671",NA,"Landrace","Unknown","Unknown",24.08333333,-99.1,192,NA,NA,NA,NA,"N10",NA
"8352","SEEDGWAS3998.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-015676",NA,"Landrace","Unknown","Unknown",24.25,-99.46666667,339,NA,NA,NA,NA,"N10",NA
"8353","SEEDGWAS3999.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016668",NA,"Landrace","Unknown","Unknown",-3.75,-39.78333333,153,NA,NA,NA,NA,"N10",NA
"8354","SEEDGWAS4.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000131",NA,"Landrace","Unknown","Unknown",16.33333333,-98.03333333,172,NA,NA,NA,NA,"N10",NA
"8355","SEEDGWAS400.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010133",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8356","SEEDGWAS4000.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016165",NA,"Landrace","Unknown","Unknown",21.25,-104.8666667,926,NA,NA,NA,NA,"N10",NA
"8357","SEEDGWAS4001.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016846",NA,"Landrace","Unknown","Unknown",-8.283333333,-35.96666667,537,NA,NA,NA,NA,"N10",NA
"8358","SEEDGWAS4002.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016914",NA,"Landrace","Unknown","Unknown",-25.48333333,-64.95,837,NA,NA,NA,NA,"N10",NA
"8359","SEEDGWAS4003.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016915",NA,"Landrace","Unknown","Unknown",-25.53333333,-64.96666667,844,NA,NA,NA,NA,"N10",NA
"8360","SEEDGWAS4004.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016916",NA,"Landrace","Unknown","Unknown",-25.3,-64.91666667,737,NA,NA,NA,NA,"N10",NA
"8361","SEEDGWAS4005.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-016923",NA,"Landrace","Unknown","Unknown",-24.36666667,-65.31666667,1298,NA,NA,NA,NA,"N10",NA
"8362","SEEDGWAS4006.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-018070",NA,"Landrace","Unknown","Unknown",29.43544,-110.367266,390,NA,NA,NA,NA,"N10",NA
"8363","SEEDGWAS4007.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-018080",NA,"Landrace","Unknown","Unknown",22.513281,-104.499597,570,NA,NA,NA,NA,"N10",NA
"8364","SEEDGWAS4008.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-018109",NA,"Landrace","Unknown","Unknown",22.513281,-104.499597,570,NA,NA,NA,NA,"N10",NA
"8365","SEEDGWAS401.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010460",NA,"Landrace","Unknown","Unknown",15.332888,-92.659404,93,NA,NA,NA,NA,"N10",NA
"8366","SEEDGWAS4010.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021677",NA,"Landrace","Unknown","Unknown",-23.4,-56.88333333,178,NA,NA,NA,NA,"N10",NA
"8367","SEEDGWAS4011.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021755",NA,"Landrace","Unknown","Unknown",-26.46666667,-56.4,107,NA,NA,NA,NA,"N10",NA
"8368","SEEDGWAS4012.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021769",NA,"Landrace","Unknown","Unknown",-26.1,-55.933333,151,NA,NA,NA,NA,"N10",NA
"8369","SEEDGWAS4013.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021794",NA,"Landrace","Unknown","Unknown",-26.73333333,-55.28333333,234,NA,NA,NA,NA,"N10",NA
"8370","SEEDGWAS4014.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021810",NA,"Landrace","Unknown","Unknown",-26.525322,-55.253825,340,NA,NA,NA,NA,"N10",NA
"8371","SEEDGWAS4015.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021916",NA,"Landrace","Unknown","Unknown",-24.08333333,-54.78333333,413,NA,NA,NA,NA,"N10",NA
"8372","SEEDGWAS4016.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-018929",NA,"Landrace","Unknown","Unknown",-16.86666667,-42.06666667,319,NA,NA,NA,NA,"N10",NA
"8373","SEEDGWAS4017.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-018931",NA,"Landrace","Unknown","Unknown",-16.86666667,-42.06666667,319,NA,NA,NA,NA,"N10",NA
"8374","SEEDGWAS4018.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021965",NA,"Landrace","Unknown","Unknown",-24.55,-56.4,268,NA,NA,NA,NA,"N10",NA
"8375","SEEDGWAS4019.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-020663",NA,"Landrace","Unknown","Unknown",24.08333333,-99.13333333,201,NA,NA,NA,NA,"N10",NA
"8376","SEEDGWAS402.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010464",NA,"Landrace","Unknown","Unknown",16.538454,-92.68035,551,NA,NA,NA,NA,"N10",NA
"8377","SEEDGWAS4020.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022599",NA,"Landrace","Unknown","Unknown",21.064005,-104.2129,1037,NA,NA,NA,NA,"N10",NA
"8378","SEEDGWAS4021.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021242",NA,"Landrace","Unknown","Unknown",23.284551,-106.050043,120,NA,NA,NA,NA,"N10",NA
"8379","SEEDGWAS4022.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-021265",NA,"Landrace","Unknown","Unknown",22.513281,-104.499597,570,NA,NA,NA,NA,"N10",NA
"8380","SEEDGWAS4023.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022281",NA,"Landrace","Unknown","Unknown",27.25,-100.1333333,195,NA,NA,NA,NA,"N10",NA
"8381","SEEDGWAS4024.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022313",NA,"Landrace","Unknown","Unknown",21.250533,-104.880645,883,NA,NA,NA,NA,"N10",NA
"8382","SEEDGWAS4025.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022328",NA,"Landrace","Unknown","Unknown",21.250533,-104.880645,883,NA,NA,NA,NA,"N10",NA
"8383","SEEDGWAS4026.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022329",NA,"Landrace","Unknown","Unknown",21.250533,-104.880645,883,NA,NA,NA,NA,"N10",NA
"8384","SEEDGWAS4027.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022330",NA,"Landrace","Unknown","Unknown",21.250533,-104.880645,883,NA,NA,NA,NA,"N10",NA
"8385","SEEDGWAS4029.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022334",NA,"Landrace","Unknown","Unknown",20.8,-104.4,800,NA,NA,NA,NA,"Ab10","Ab10-II"
"8386","SEEDGWAS403.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010468",NA,"Landrace","Unknown","Unknown",16.88333333,-92.91666667,1176,NA,NA,NA,NA,"N10",NA
"8387","SEEDGWAS4030.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-023544",NA,"Landrace","Unknown","Unknown",-27.33333333,-54.71666667,234,NA,NA,NA,NA,"N10",NA
"8388","SEEDGWAS4031.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-023592",NA,"Landrace","Unknown","Unknown",-28.05,-64.8,472,NA,NA,NA,NA,"N10",NA
"8389","SEEDGWAS4032.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-023684",NA,"Landrace","Unknown","Unknown",-32.423574,-65.014654,819,NA,NA,NA,NA,"N10",NA
"8390","SEEDGWAS4033.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-023711",NA,"Landrace","Unknown","Unknown",-35.889091,-64.301435,189,NA,NA,NA,NA,"N10",NA
"8391","SEEDGWAS4034.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-022595",NA,"Landrace","Unknown","Unknown",25.25,-99.68333333,320,NA,NA,NA,NA,"N10",NA
"8392","SEEDGWAS4035.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-025167",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8393","SEEDGWAS4036.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000037",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8394","SEEDGWAS4037.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000038",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8395","SEEDGWAS4038.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000058",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8396","SEEDGWAS4039.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000088",NA,"Landrace","Unknown","Unknown",18.334624,-97.353287,1256,NA,NA,NA,NA,"N10",NA
"8397","SEEDGWAS404.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-010514",NA,"Landrace","Unknown","Unknown",18.85,-96.9,731,NA,NA,NA,NA,"N10",NA
"8398","SEEDGWAS4040.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000157",NA,"Landrace","Unknown","Unknown",19.635915,-102.500515,1306,NA,NA,NA,NA,"N10",NA
"8399","SEEDGWAS4041.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000159",NA,"Landrace","Unknown","Unknown",19.635915,-102.500515,1306,NA,NA,NA,NA,"N10",NA
"8400","SEEDGWAS4042.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000255",NA,"Landrace","Unknown","Unknown",16.657461,-96.094961,744,NA,NA,NA,NA,"N10",NA
"8401","SEEDGWAS4043.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000343",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8402","SEEDGWAS4044.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000368",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8403","SEEDGWAS4045.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000424",NA,"Landrace","Unknown","Unknown",21.7722222,-99.9072222,903,NA,NA,NA,NA,"Ab10","Ambiguous"
"8404","SEEDGWAS4046.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000437",NA,"Landrace","Unknown","Unknown",21.909795,-99.99446,989,NA,NA,NA,NA,"N10",NA
"8405","SEEDGWAS4047.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000608",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8406","SEEDGWAS4048.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000632",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8407","SEEDGWAS4049.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000667",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8408","SEEDGWAS4050.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-001146",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8409","SEEDGWAS4051.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-001469",NA,"Landrace","Unknown","Unknown",19.635915,-102.500515,1306,NA,NA,NA,NA,"N10",NA
"8410","SEEDGWAS4052.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-001668",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8411","SEEDGWAS4053.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-001911",NA,"Landrace","Unknown","Unknown",23.62,-103.5,2309,NA,NA,NA,NA,"N10",NA
"8412","SEEDGWAS4054.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-001974",NA,"Landrace","Unknown","Unknown",18.93333333,-98.9,1593,NA,NA,NA,NA,"N10",NA
"8413","SEEDGWAS4055.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002006",NA,"Landrace","Unknown","Unknown",18.96666667,-99.13333333,1566,NA,NA,NA,NA,"N10",NA
"8414","SEEDGWAS4056.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002042",NA,"Landrace","Unknown","Unknown",18.536164,-99.61205,1609,NA,NA,NA,NA,"N10",NA
"8415","SEEDGWAS4057.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002071",NA,"Landrace","Unknown","Unknown",19.73333333,-99.58333333,2776,NA,NA,NA,NA,"N10",NA
"8416","SEEDGWAS4058.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002082",NA,"Landrace","Unknown","Unknown",18.75,-99.66666667,1617,NA,NA,NA,NA,"N10",NA
"8417","SEEDGWAS4059.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002286",NA,"Landrace","Unknown","Unknown",21.924879,-100.01184,997,NA,NA,NA,NA,"N10",NA
"8418","SEEDGWAS4060.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002305",NA,"Landrace","Unknown","Unknown",22.011316,-99.65574,1200,NA,NA,NA,NA,"N10",NA
"8419","SEEDGWAS4061.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002589",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8420","SEEDGWAS4062.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002590",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8421","SEEDGWAS4063.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002591",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8422","SEEDGWAS4064.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004034",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8423","SEEDGWAS4065.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004062",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8424","SEEDGWAS4066.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004096",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8425","SEEDGWAS4067.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005097",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8426","SEEDGWAS4068.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005098",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8427","SEEDGWAS4069.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005475",NA,"Landrace","Unknown","Unknown",21.7722222,-99.9072222,903,NA,NA,NA,NA,"N10",NA
"8428","SEEDGWAS407.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014727",NA,"Landrace","Unknown","Unknown",10.201633,-67.481978,460,NA,NA,NA,NA,"N10",NA
"8429","SEEDGWAS4070.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005476",NA,"Landrace","Unknown","Unknown",21.850995,-99.641767,981,NA,NA,NA,NA,"N10",NA
"8430","SEEDGWAS4071.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006293",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8431","SEEDGWAS4072.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006371",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8432","SEEDGWAS4073.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006401",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8433","SEEDGWAS4074.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006421",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8434","SEEDGWAS4075.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006424",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8435","SEEDGWAS4076.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006433",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8436","SEEDGWAS4078.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006438",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8437","SEEDGWAS4079.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006441",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8438","SEEDGWAS4080.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006451",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8439","SEEDGWAS4081.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006487",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8440","SEEDGWAS4082.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006490",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8441","SEEDGWAS4083.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006495",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8442","SEEDGWAS4084.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006505",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8443","SEEDGWAS4085.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006506",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8444","SEEDGWAS4088.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006517",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8445","SEEDGWAS4089.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006525",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8446","SEEDGWAS409.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-013786",NA,"Landrace","Unknown","Unknown",9.885594,-66.184708,366,NA,NA,NA,NA,"N10",NA
"8447","SEEDGWAS4090.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006531",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8448","SEEDGWAS4091.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006544",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8449","SEEDGWAS4092.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006545",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8450","SEEDGWAS4095.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006553",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8451","SEEDGWAS4096.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006556",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8452","SEEDGWAS4097.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006558",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8453","SEEDGWAS4098.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006565",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8454","SEEDGWAS4099.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006566",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8455","SEEDGWAS410.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-014743",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8456","SEEDGWAS4100.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006568",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8457","SEEDGWAS4101.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006577",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8458","SEEDGWAS4102.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006588",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8459","SEEDGWAS4103.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006623",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8460","SEEDGWAS4104.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006625",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8461","SEEDGWAS4105.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006628",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"8462","SEEDGWAS4106.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-006632",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
