Name,Prop,Model,KMeans_BChrom
FAC-P-87_04.SW,0,Neither,No
Fe.1.RY,0,Neither,No
G1_01.SW,0,Neither,No
G1_02.SW,0,Neither,No
G1_03.SW,0,Neither,No
G1_04.SW,0,Neither,No
G3_01.SW,0,Neither,No
G3_02.SW,0,Neither,No
G3_03.SW,0,Neither,No
G3_04.SW,0,Neither,No
G6_01.SW,0,Neither,No
G6_02.SW,0,Neither,No
G6_03.SW,0,Neither,No
G6_04.SW,0,Neither,No
G7_01.SW,0,Neither,No
G7_02.SW,0,Neither,No
G7_03.SW,0,Neither,No
G7_04.SW,0,Neither,No
GA209.1.RY,0,Neither,No
GA209.2.RY,0,Neither,No
GA220.1.RY,0,Neither,No
GA220(Krakowsky).1.RY,0,Neither,No
GA224.1.RY,0,Neither,No
GE180.1.RY,0,Neither,No
GE180(Krakowsky).1.RY,0,Neither,No
GEMN-0070.1.RY,0,Neither,No
GEMN-0071.1.RY,0,Neither,No
GEMN-0076.1.RY,0,Neither,No
GEMN-0077.1.RY,0,Neither,No
GEMN-0081.1.RY,0,Neither,No
GEMN-0082.1.RY,0,Neither,No
GEMN-0083.1.RY,0,Neither,No
GEMN-0087.1.RY,0,Neither,No
GEMN-0089.1.RY,0,Neither,No
GEMN-0090.1.RY,0,Neither,No
GEMN-0094.1.RY,0,Neither,No
GEMN-0095.1.RY,0,Neither,No
GEMN-0096.1.RY,0,Neither,No
GEMN-0099.1.RY,0,Neither,No
GEMN-0103.1.RY,0,Neither,No
GEMN-0104.1.RY,0,Neither,No
GEMN-0105.1.RY,0,Neither,No
GEMN-0106.1.RY,0,Neither,No
GEMN-0107.1.RY,0,Neither,No
GEMN-0108.1.RY,0,Neither,No
GEMN-0109.1.RY,0,Neither,No
GEMN-0119.1.RY,0,Neither,No
GEMN-0120.1.RY,0,Neither,No
GEMN-0121.1.RY,0,Neither,No
GEMN-0122.1.RY,0,Neither,No
GEMN-0123.1.RY,0,Neither,No
GEMN-0124.1.RY,0,Neither,No
GEMN-0127.1.RY,0,Neither,No
GEMN-0128.1.RY,0,Neither,No
GEMN-0129.1.RY,0,Neither,No
GEMN-0130.1.RY,0,Neither,No
GEMN-0131.1.RY,0,Neither,No
GEMN-0132.1.RY,0,Neither,No
GEMN-0133.1.RY,0,Neither,No
GEMN-0134.1.RY,0,Neither,No
GEMN-0135.1.RY,0,Neither,No
GEMN-0136.1.RY,0,Neither,No
GEMN-0151.1.RY,0,Neither,No
GEMN-0152.1.RY,0,Neither,No
GEMN-0153.1.RY,0,Neither,No
GEMN-0164.1.RY,0,Neither,No
GEMN-0165.1.RY,0,Neither,No
GEMN-0166.1.RY,0,Neither,No
GEMN-0167.1.RY,0,Neither,No
GEMN-0168.1.RY,0,Neither,No
GEMN-0169.1.RY,0,Neither,No
GEMN-0170.1.RY,0,Neither,No
GEMN-0172.1.RY,0,Neither,No
GEMN-0173.1.RY,0,Neither,No
GEMN-0186.1.RY,0,Neither,No
GEMN-0187.1.RY,0,Neither,No
GEMN-0190.1.RY,0,Neither,No
GEMN-0191.1.RY,0,Neither,No
GEMN-0192.1.RY,0,Neither,No
GEMN-0193.1.RY,0,Neither,No
GEMN-0205.1.RY,0,Neither,No
GEMN-0207.1.RY,0,Neither,No
GEMN-0208.1.RY,0,Neither,No
GEMN-0209.1.RY,0,Neither,No
GEMN-0210.1.RY,0,Neither,No
GEMN-0211.1.RY,0,Neither,No
GEMN-0212.1.RY,0,Neither,No
GEMN-0213.1.RY,0,Neither,No
GEMN-0214.1.RY,0,Neither,No
GEMN-0216.1.RY,0,Neither,No
GEMN-0217.1.RY,0,Neither,No
GEMN-0221.1.RY,0,Neither,No
GEMS-0068.1.RY,0,Neither,No
GEMS-0069.1.RY,0,Neither,No
GEMS-0072.1.RY,0,Neither,No
GEMS-0073.1.RY,0,Neither,No
GEMS-0074.1.RY,0,Neither,No
GEMS-0075.1.RY,0,Neither,No
GEMS-0078.1.RY,0,Neither,No
GEMS-0079.1.RY,0,Neither,No
GEMS-0080.1.RY,0,Neither,No
GEMS-0084.1.RY,0,Neither,No
GEMS-0085.1.RY,0,Neither,No
GEMS-0086.1.RY,0,Neither,No
GEMS-0101.1.RY,0,Neither,No
GEMS-0102.1.RY,0,Neither,No
GEMS-0125.1.RY,0,Neither,No
GEMS-0185.1.RY,0,Neither,No
GEMS-0188.1.RY,0,Neither,No
GEMS-0189.1.RY,0,Neither,No
GEMS-0199.1.RY,0,Neither,No
GEMS-0200.1.RY,0,Neither,No
GEMS-0201.1.RY,0,Neither,No
GEMS-0202.1.RY,0,Neither,No
GEMS-0203.1.RY,0,Neither,No
GEMS-0206.1.RY,0,Neither,No
GEMS-0215.1.RY,0,Neither,No
GEMS-0219.1.RY,0,Neither,No
GEMS-0220.1.RY,0,Neither,No
GEMS-0222.1.RY,0,Neither,No
GEMS-0223.1.RY,0,Neither,No
GT112.1.RY,0,Neither,No
GT112.2.RY,0,Neither,No
GT154.1.RY,0,Neither,No
GT169A.1.RY,0,Neither,No
GT169A(Krakowsky).1.RY,0,Neither,No
GT601.1.RY,0,Neither,No
GT602.1.RY,0,Neither,No
H1_01.SW,0,Neither,No
H1_02.SW,0,Neither,No
H1_03.SW,0,Neither,No
H1_04.SW,0,Neither,No
H105W.1.RY,0,Neither,No
H105W.2.RY,0,Neither,No
H2_01.SW,0,Neither,No
H2_02.SW,0,Neither,No
H2_03.SW,0,Neither,No
H2_04.SW,0,Neither,No
H49.1.RY,0,Neither,No
H49.2.RY,0,Neither,No
H84.1.RY,0,Neither,No
H84.2.RY,0,Neither,No
H91.1.RY,0,Neither,No
H91.2.RY,0,Neither,No
H95.1.RY,0,Neither,No
H95.2.RY,0,Neither,No
H99.1.RY,0,Neither,No
H99.2.RY,0,Neither,No
Hi27.1.RY,0,Neither,No
Hi27.2.RY,0,Neither,No
HP301.1.RY,0,Neither,No
HP301.2.RY,0,Neither,No
HP301.3.RY,0,Neither,No
HP301.4.RY,0,Neither,No
HP301.5.RY,0,Neither,No
HP301.6.RY,0,Neither,No
HP301.7.RY,0,Neither,No
Hy.1.RY,0,Neither,No
Hy.2.RY,0,Neither,No
I137TN.1.RY,0,Neither,No
I137TN.2.RY,0,Neither,No
I205.1.RY,0,Neither,No
I205.2.RY,0,Neither,No
I29.1.RY,0,Neither,No
I29.2.RY,0,Neither,No
IA2132.1.RY,0,Neither,No
IA2132.2.RY,0,Neither,No
IA2132.3.RY,0,Neither,No
IA2132.4.RY,0,Neither,No
IA2132.5.RY,0,Neither,No
IA2132.6.RY,0,Neither,No
IA2132.7.RY,0,Neither,No
Ia5125.1.RY,0,Neither,No
Ia5125.2.RY,0,Neither,No
IDS28.1.RY,0,Neither,No
IDS28.2.RY,0,Neither,No
IDS69.1.RY,0,Neither,No
IDS69.2.RY,0,Neither,No
IDS91.1.RY,0,Neither,No
IDS91.2.RY,0,Neither,No
Il101.1.RY,0,Neither,No
Il101.2.RY,0,Neither,No
Il14H.1.RY,0,Neither,No
IL14H.1.RY,0,Neither,No
Il14H.2.RY,0,Neither,No
Il14H.3.RY,0,Neither,No
Il14H.4.RY,0,Neither,No
Il14H.5.RY,0,Neither,No
Il14H.6.RY,0,Neither,No
Il14H.7.RY,0,Neither,No
Il677a.1.RY,0,Neither,No
Il677a.2.RY,0,Neither,No
JACV-T-018_01.SW,0,Neither,No
JACV-T-018_02.SW,0,Neither,No
JACV-T-018_03.SW,0,Neither,No
JACV-T-018_04.SW,0,Neither,No
JACV-T-049_01.SW,0,Neither,No
JACV-T-049_02.SW,0,Neither,No
JACV-T-049_03.SW,0,Neither,No
JACV-T-049_04.SW,0,Neither,No
JACV-T-082_01.SW,0,Neither,No
JACV-T-082_02.SW,0,Neither,No
JACV-T-082_03.SW,0,Neither,No
JACV-T-082_04.SW,0,Neither,No
JLHNM-661_01.SW,0,Neither,No
JLHNM-661_02.SW,0,Neither,No
JLHNM-661_03.SW,0,Neither,No
JLHNM-661_04.SW,0,Neither,No
JLHNM-664_01.SW,0,Neither,No
JLHNM-664_02.SW,0,Neither,No
JLHNM-664_03.SW,0,Neither,No
JLHNM-664_04.SW,0,Neither,No
JLNCM-643_01.SW,0,Neither,No
JLNCM-643_02.SW,0,Neither,No
JLNCM-643_03.SW,0,Neither,No
JLNCM-643_04.SW,0,Neither,No
JLNCM-646_01.SW,0,Neither,No
JLNCM-646_02.SW,0,Neither,No
JLNCM-646_03.SW,0,Neither,No
JLNCM-646_04.SW,0,Neither,No
JLNCM-649_01.SW,0,Neither,No
JLNCM-649_02.SW,0,Neither,No
JLNCM-649_03.SW,0,Neither,No
JLNCM-649_04.SW,0,Neither,No
JLNCM-654_01.SW,0,Neither,No
JLNCM-654_02.SW,0,Neither,No
JLNCM-654_03.SW,0,Neither,No
JLNCM-654_04.SW,0,Neither,No
JLNCM-657_01.SW,0,Neither,No
JLNCM-657_02.SW,0,Neither,No
JLNCM-657_04.SW,0,Neither,No
JLVTKV-717_01.SW,0,Neither,No
JLVTKV-717_02.SW,0,Neither,No
JLVTKV-717_03.SW,0,Neither,No
JLVTKV-717_04.SW,0,Neither,No
JLVTKV-719_01.SW,0,Neither,No
JLVTKV-719_02.SW,0,Neither,No
JLVTKV-719_03.SW,0,Neither,No
JLVTKV-719_04.SW,0,Neither,No
JLVTKV-720_01.SW,0,Neither,No
JLVTKV-720_02.SW,0,Neither,No
JLVTKV-720_03.SW,0,Neither,No
JLVTKV-720_04.SW,0,Neither,No
JSG_Y_LOS-142_01.SW,0,Neither,No
JSG_Y_LOS-142_02.SW,0,Neither,No
JSG_Y_LOS-142_03.SW,0,Neither,No
JSG_Y_LOS-142_04.SW,0,Neither,No
JSG_Y_LOS-75_01.SW,0,Neither,No
JSG_Y_LOS-75_02.SW,0,Neither,No
JSG_Y_LOS-75_04.SW,0,Neither,No
JSG_Y_RMM-429_01.SW,0,Neither,No
JSG_Y_RMM-429_02.SW,0,Neither,No
JSG_Y_RMM-429_03.SW,0,Neither,No
JSG_Y_RMM-429_04.SW,0,Neither,No
JSG_Y_RMM-438_01.SW,0,Neither,No
JSG_Y_RMM-438_02.SW,0,Neither,No
JSG_Y_RMM-438_03.SW,0,Neither,No
JSG_Y_RMM-438_04.SW,0,Neither,No
JSG_Y_RMM-440_01.SW,0,Neither,No
JSG_Y_RMM-440_02.SW,0,Neither,No
JSG_Y_RMM-440_03.SW,0,Neither,No
JSG_Y_RMM-440_04.SW,0,Neither,No
JSG_Y_RMM-444_02.SW,0,Neither,No
JSG_Y_RMM-444_03.SW,0,Neither,No
JSG_Y_RMM-447_01.SW,0,Neither,No
JSG_Y_RMM-447_02.SW,0,Neither,No
JSG_Y_RMM-447_03.SW,0,Neither,No
JSG_Y_RMM-450_01.SW,0,Neither,No
JSG_Y_RMM-450_02.SW,0,Neither,No
JSG_Y_RMM-450_03.SW,0,Neither,No
JSG_Y_RMM-450_04.SW,0,Neither,No
JSG_Y_RMM-457_01.SW,0,Neither,No
JSG_Y_RMM-457_02.SW,0,Neither,No
JSG_Y_RMM-457_03.SW,0,Neither,No
JSG_Y_RMM-457_04.SW,0,Neither,No
JSG_Y_RMM-458_01.SW,0,Neither,No
JSG_Y_RMM-458_02.SW,0,Neither,No
JSG_Y_RMM-458_03.SW,0,Neither,No
JSG_Y_RMM-458_04.SW,0,Neither,No
JSG_Y_RMM-463_01.SW,0,Neither,No
JSG_Y_RMM-463_02.SW,0,Neither,No
JSG_Y_RMM-463_03.SW,0,Neither,No
JSG_Y_RMM-463_04.SW,0,Neither,No
JSG-426_01.SW,0,Neither,No
JSG-426_02.SW,0,Neither,No
JSG-426_03.SW,0,Neither,No
JSG-426_04.SW,0,Neither,No
JSG-427_01.SW,0,Neither,No
JSG-427_02.SW,0,Neither,No
JSG-427_03.SW,0,Neither,No
JSG-427_04.SW,0,Neither,No
JSG-437_01.SW,0,Neither,No
JSG-437_02.SW,0,Neither,No
JSG-437_03.SW,0,Neither,No
JSG-437_04.SW,0,Neither,No
JSG-465_01.SW,0,Neither,No
JSG-465_02.SW,0,Neither,No
JSG-465_03.SW,0,Neither,No
JSG-465_04.SW,0,Neither,No
JSG-467_01.SW,0,Neither,No
JSG-467_02.SW,0,Neither,No
JSG-467_03.SW,0,Neither,No
JSG-467_04.SW,0,Neither,No
JSG-593_01.SW,0,Neither,No
JSG-593_02.SW,0,Neither,No
JSG-593_03.SW,0,Neither,No
JSG-593_04.SW,0,Neither,No
JSG-JMHC-614_01.SW,0,Neither,No
JSG-JMHC-614_02.SW,0,Neither,No
JSG-JMHC-614_03.SW,0,Neither,No
JSG-JMHC-614_04.SW,0,Neither,No
JSG-JMHC-626_01.SW,0,Neither,No
JSG-JMHC-626_02.SW,0,Neither,No
JSG-JMHC-626_03.SW,0,Neither,No
JSG-JMHC-626_04.SW,0,Neither,No
JSG-JMHC-629_02.SW,0,Neither,No
JSG-JMHC-629_03.SW,0,Neither,No
JSG-JMHC-629_04.SW,0,Neither,No
JSG-JMHC-631_01.SW,0,Neither,No
JSG-JMHC-631_02.SW,0,Neither,No
JSG-JMHC-631_03.SW,0,Neither,No
JSG-JMHC-631_04.SW,0,Neither,No
JSG-JMHC-634_01.SW,0,Neither,No
JSG-JMHC-634_02.SW,0,Neither,No
JSG-JMHC-634_03.SW,0,Neither,No
JSG-JMHC-634_04.SW,0,Neither,No
JSG-JMHC-637_01.SW,0,Neither,No
JSG-JMHC-637_02.SW,0,Neither,No
JSG-JMHC-637_03.SW,0,Neither,No
JSG-JMHC-637_04.SW,0,Neither,No
JSG-JMHC-639_01.SW,0,Neither,No
JSG-JMHC-639_02.SW,0,Neither,No
JSG-JMHC-639_03.SW,0,Neither,No
JSG-JMHC-639_04.SW,0,Neither,No
JSG-LCL-554_01.SW,0,Neither,No
JSG-LCL-554_02.SW,0,Neither,No
JSG-LCL-554_03.SW,0,Neither,No
JSG-LCL-554_04.SW,0,Neither,No
JSG-LCL-559_01.SW,0,Neither,No
JSG-LCL-559_02.SW,0,Neither,No
JSG-LCL-559_03.SW,0,Neither,No
JSG-LCL-559_04.SW,0,Neither,No
JSG-LCL-565_01.SW,0,Neither,No
JSG-LCL-565_02.SW,0,Neither,No
JSG-LCL-565_03.SW,0,Neither,No
JSG-LCL-565_04.SW,0,Neither,No
JSG-LCL-566_01.SW,0,Neither,No
JSG-LCL-566_02.SW,0,Neither,No
JSG-LCL-566_03.SW,0,Neither,No
JSG-LCL-566_04.SW,0,Neither,No
JSG-LCL-672_01.SW,0,Neither,No
JSG-LCL-672_02.SW,0,Neither,No
JSG-LCL-672_03.SW,0,Neither,No
JSG-LCL-672_04.SW,0,Neither,No
JSG-LCL-674_01.SW,0,Neither,No
JSG-LCL-674_02.SW,0,Neither,No
JSG-LCL-674_03.SW,0,Neither,No
JSG-LCL-674_04.SW,0,Neither,No
JSG-LCL-676_01.SW,0,Neither,No
JSG-LCL-676_02.SW,0,Neither,No
JSG-LCL-676_03.SW,0,Neither,No
JSG-LCL-676_04.SW,0,Neither,No
JSG-LCL-689_01.SW,0,Neither,No
JSG-LCL-689_02.SW,0,Neither,No
JSG-LCL-689_03.SW,0,Neither,No
JSG-LCL-694_01.SW,0,Neither,No
JSG-LCL-694_02.SW,0,Neither,No
JSG-LCL-694_03.SW,0,Neither,No
JSG-LCL-694_04.SW,0,Neither,No
JSG-LCL-695_01.SW,0,Neither,No
JSG-LCL-695_02.SW,0,Neither,No
JSG-LCL-695_03.SW,0,Neither,No
JSG-LCL-695_04.SW,0,Neither,No
JSG-LCL-704_01.SW,0,Neither,No
JSG-LCL-704_02.SW,0,Neither,No
JSG-LCL-704_03.SW,0,Neither,No
JSG-LCL-704_04.SW,0,Neither,No
JSG-LCL-JGRF-586_01.SW,0,Neither,No
JSG-LCL-JGRF-586_02.SW,0,Neither,No
JSG-LCL-JGRF-586_03.SW,0,Neither,No
JSG-LCL-JGRF-586_04.SW,0,Neither,No
JSG-LCL-JRP-702_01.SW,0,Neither,No
JSG-LCL-JRP-702_02.SW,0,Neither,No
JSG-LCL-JRP-702_03.SW,0,Neither,No
JSG-LCL-JRP-702_04.SW,0,Neither,No
JSG-LCL-JRP-MMR-712_01.SW,0,Neither,No
JSG-LCL-JRP-MMR-712_02.SW,0,Neither,No
JSG-LCL-JRP-MMR-712_03.SW,0,Neither,No
JSG-LCL-JRP-MMR-712_04.SW,0,Neither,No
JSG-RMM-558_01.SW,0,Neither,No
JSG-RMM-558_02.SW,0,Neither,No
JSG-RMM-558_03.SW,0,Neither,No
JSG-RMM-558_04.SW,0,Neither,No
JSG-RMM-LCL-471_01.SW,0,Neither,No
JSG-RMM-LCL-471_02.SW,0,Neither,No
JSG-RMM-LCL-471_03.SW,0,Neither,No
JSG-RMM-LCL-471_04.SW,0,Neither,No
JSG-RMM-LCL-473_01.SW,0,Neither,No
JSG-RMM-LCL-473_02.SW,0,Neither,No
JSG-RMM-LCL-473_03.SW,0,Neither,No
JSG-RMM-LCL-473_04.SW,0,Neither,No
JSG-RMM-LCL-474_01.SW,0,Neither,No
JSG-RMM-LCL-474_02.SW,0,Neither,No
JSG-RMM-LCL-474_03.SW,0,Neither,No
JSG-RMM-LCL-474_04.SW,0,Neither,No
JSG-RMM-LCL-476_01.SW,0,Neither,No
JSG-RMM-LCL-476_02.SW,0,Neither,No
JSG-RMM-LCL-476_03.SW,0,Neither,No
JSG-RMM-LCL-476_04.SW,0,Neither,No
JSG-RMM-LCL-480_01.SW,0,Neither,No
JSG-RMM-LCL-480_02.SW,0,Neither,No
JSG-RMM-LCL-480_03.SW,0,Neither,No
JSG-RMM-LCL-480_04.SW,0,Neither,No
JSG-RMM-LCL-483_01.SW,0,Neither,No
JSG-RMM-LCL-483_02.SW,0,Neither,No
JSG-RMM-LCL-483_03.SW,0,Neither,No
JSG-RMM-LCL-483_04.SW,0,Neither,No
JSG-RMM-LCL-486_01.SW,0,Neither,No
JSG-RMM-LCL-486_02.SW,0,Neither,No
JSG-RMM-LCL-486_03.SW,0,Neither,No
JSG-RMM-LCL-486_04.SW,0,Neither,No
JSG-RMM-LCL-487_01.SW,0,Neither,No
JSG-RMM-LCL-487_02.SW,0,Neither,No
JSG-RMM-LCL-487_03.SW,0,Neither,No
JSG-RMM-LCL-487_04.SW,0,Neither,No
JSG-RMM-LCL-495_01.SW,0,Neither,No
JSG-RMM-LCL-495_02.SW,0,Neither,No
JSG-RMM-LCL-495_03.SW,0,Neither,No
JSG-RMM-LCL-495_04.SW,0,Neither,No
JSG-RMM-LCL-511_01.SW,0,Neither,No
JSG-RMM-LCL-511_02.SW,0,Neither,No
JSG-RMM-LCL-511_03.SW,0,Neither,No
JSG-RMM-LCL-511_04.SW,0,Neither,No
JSG-RMM-LCL-514_01.SW,0,Neither,No
JSG-RMM-LCL-514_02.SW,0,Neither,No
JSG-RMM-LCL-514_03.SW,0,Neither,No
JSG-RMM-LCL-514_04.SW,0,Neither,No
JSG-RMM-LCL-517_01.SW,0,Neither,No
JSG-RMM-LCL-517_02.SW,0,Neither,No
JSG-RMM-LCL-517_03.SW,0,Neither,No
JSG-RMM-LCL-517_04.SW,0,Neither,No
JSG-RMM-LCL-523_01.SW,0,Neither,No
JSG-RMM-LCL-523_02.SW,0,Neither,No
JSG-RMM-LCL-523_03.SW,0,Neither,No
JSG-RMM-LCL-523_04.SW,0,Neither,No
JSG-RMM-LCL-524_01.SW,0,Neither,No
JSG-RMM-LCL-524_02.SW,0,Neither,No
JSG-RMM-LCL-524_03.SW,0,Neither,No
JSG-RMM-LCL-524_04.SW,0,Neither,No
JSG-RMM-LCL-534_01.SW,0,Neither,No
JSG-RMM-LCL-534_02.SW,0,Neither,No
JSG-RMM-LCL-534_03.SW,0,Neither,No
JSG-RMM-LCL-534_04.SW,0,Neither,No
JSG-RMM-LCL-536_01.SW,0,Neither,No
JSG-RMM-LCL-536_02.SW,0,Neither,No
JSG-RMM-LCL-536_03.SW,0,Neither,No
JSG-RMM-LCL-536_04.SW,0,Neither,No
JSG-RMM-LCL-539_01.SW,0,Neither,No
JSG-RMM-LCL-539_02.SW,0,Neither,No
JSG-RMM-LCL-539_03.SW,0,Neither,No
JSG-RMM-LCL-539_04.SW,0,Neither,No
JSG-RMM-LCL-546_01.SW,0,Neither,No
JSG-RMM-LCL-546_02.SW,0,Neither,No
JSG-RMM-LCL-546_03.SW,0,Neither,No
JSG-RMM-LCL-546_04.SW,0,Neither,No
JSG-RMM-LCL-548_01.SW,0,Neither,No
JSG-RMM-LCL-548_02.SW,0,Neither,No
JSG-RMM-LCL-548_03.SW,0,Neither,No
JSG-RMM-LCL-548_04.SW,0,Neither,No
JSG-RMM-LCL-551_01.SW,0,Neither,No
JSG-RMM-LCL-551_02.SW,0,Neither,No
JSG-RMM-LCL-551_03.SW,0,Neither,No
JSG-RMM-LCL-551_04.SW,0,Neither,No
JSG-RMM-LCL-568_01.SW,0,Neither,No
JSG-RMM-LCL-568_02.SW,0,Neither,No
JSG-RMM-LCL-568_03.SW,0,Neither,No
JSG-RMM-LCL-568_04.SW,0,Neither,No
JSG-SRV-604_01.SW,0,Neither,No
JSG-SRV-604_02.SW,0,Neither,No
JSG-SRV-604_03.SW,0,Neither,No
JSG-SRV-604_04.SW,0,Neither,No
JSG-SRV-606_01.SW,0,Neither,No
JSG-SRV-606_02.SW,0,Neither,No
JSG-SRV-606_03.SW,0,Neither,No
JSG-SRV-606_04.SW,0,Neither,No
JSG-SRV-EAM-705_01.SW,0,Neither,No
JSG-SRV-EAM-705_02.SW,0,Neither,No
JSG-SRV-EAM-705_03.SW,0,Neither,No
JSG-SRV-EAM-705_04.SW,0,Neither,No
JSG-SRV-EAM-708_01.SW,0,Neither,No
JSG-SRV-EAM-708_02.SW,0,Neither,No
JSG-SRV-EAM-708_03.SW,0,Neither,No
JSG-SRV-EAM-708_04.SW,0,Neither,No
K148.1.RY,0,Neither,No
K148.2.RY,0,Neither,No
K4.1.RY,0,Neither,No
K4.2.RY,0,Neither,No
K55.1.RY,0,Neither,No
K55.2.RY,0,Neither,No
K64.1.RY,0,Neither,No
K64.2.RY,0,Neither,No
Ki11.1.RY,0,Neither,No
Ki11.2.RY,0,Neither,No
Ki11.3.RY,0,Neither,No
Ki11.4.RY,0,Neither,No
Ki11.5.RY,0,Neither,No
Ki11.6.RY,0,Neither,No
Ki11.7.RY,0,Neither,No
Ki11.8.RY,0,Neither,No
Ki14.1.RY,0,Neither,No
Ki14.2.RY,0,Neither,No
Ki2021.1.RY,0,Neither,No
Ki2021.2.RY,0,Neither,No
Ki21.1.RY,0,Neither,No
Ki21.2.RY,0,Neither,No
Ki3.1.RY,0,Neither,No
Ki3.2.RY,0,Neither,No
Ki3.3.RY,0,Neither,No
Ki3.4.RY,0,Neither,No
Ki3.5.RY,0,Neither,No
Ki3.6.RY,0,Neither,No
Ki3.7.RY,0,Neither,No
Ki43.1.RY,0,Neither,No
Ki43.2.RY,0,Neither,No
Ki44.1.RY,0,Neither,No
Ki44.2.RY,0,Neither,No
Ky21.1.RY,0,Neither,No
Ky21.2.RY,0,Neither,No
Ky21.3.RY,0,Neither,No
Ky21.4.RY,0,Neither,No
Ky21.5.RY,0,Neither,No
Ky21.6.RY,0,Neither,No
Ky21.7.RY,0,Neither,No
KY226.1.RY,0,Neither,No
KY226.2.RY,0,Neither,No
KY228.1.RY,0,Neither,No
KY228.2.RY,0,Neither,No
L317.1.RY,0,Neither,No
L317.2.RY,0,Neither,No
L578.1.RY,0,Neither,No
L578.2.RY,0,Neither,No
L690.1.RY,0,Neither,No
M14.1.RY,0,Neither,No
M14.2.RY,0,Neither,No
M162W.1.RY,0,Neither,No
M162W.2.RY,0,Neither,No
M162W.3.RY,0,Neither,No
M162W.4.RY,0,Neither,No
M162W.5.RY,0,Neither,No
M162W.6.RY,0,Neither,No
M162W.7.RY,0,Neither,No
M37W.1.RY,0,Neither,No
M37W.2.RY,0,Neither,No
M37W.3.RY,0,Neither,No
M37W.4.RY,0,Neither,No
M37W.5.RY,0,Neither,No
M37W.6.RY,0,Neither,No
M37W.7.RY,0,Neither,No
MEF156552.1.RY,0,Neither,No
MEF156552.2.RY,0,Neither,No
Mo17.1.RY,0,Neither,No
Mo17.2.RY,0,Neither,No
Mo17.3.RY,0,Neither,No
Mo17.4.RY,0,Neither,No
Mo17.5.RY,0,Neither,No
Mo17.6.RY,0,Neither,No
Mo17.7.RY,0,Neither,No
Mo18W.1.RY,0,Neither,No
Mo18W.2.RY,0,Neither,No
Mo18W.3.RY,0,Neither,No
Mo18W.4.RY,0,Neither,No
Mo18W.5.RY,0,Neither,No
Mo18W.6.RY,0,Neither,No
Mo18W.7.RY,0,Neither,No
MO1W.1.RY,0,Neither,No
MO1W.2.RY,0,Neither,No
Mo24W.1.RY,0,Neither,No
Mo24W.2.RY,0,Neither,No
Mo44.1.RY,0,Neither,No
Mo44.2.RY,0,Neither,No
Mo45.1.RY,0,Neither,No
Mo45.2.RY,0,Neither,No
Mo46.1.RY,0,Neither,No
Mo46.2.RY,0,Neither,No
Mo47.1.RY,0,Neither,No
Mo47.2.RY,0,Neither,No
MoG.1.RY,0,Neither,No
MoG.2.RY,0,Neither,No
Mp04:97.1.RY,0,Neither,No
Mp07:121.1.RY,0,Neither,No
Mp07:153.1.RY,0,Neither,No
Mp07:158.1.RY,0,Neither,No
Mp339.1.RY,0,Neither,No
Mp339.2.RY,0,Neither,No
Mp339.3.RY,0,Neither,No
Mp339.4.RY,0,Neither,No
Mp339.5.RY,0,Neither,No
Mp339.6.RY,0,Neither,No
Mp339.7.RY,0,Neither,No
MP420.1.RY,0,Neither,No
MP462.1.RY,0,Neither,No
MP717.1.RY,0,Neither,No
MP717(Krakowsky).1.RY,0,Neither,No
MR01(Araguito)S6.1.RY,0,Neither,No
MR02(Assiniboine).1.RY,0,Neither,No
MR05(Cateto)S6.1.RY,0,Neither,No
MR06.1.RY,0,Neither,No
MR06(Chapalote)S6.1.RY,0,Neither,No
MR08(Costeno)S6.1.RY,0,Neither,No
MR09(CravoRiogranense)S6.1.RY,0,Neither,No
MR11(CubanFlint)S6.1.RY,0,Neither,No
MR13(Hickory_King)(Holland).1.RY,0,Neither,No
MR13(HickoryKing).1.RY,0,Neither,No
MR14(LongfellowFlint).1.RY,0,Neither,No
MR15.1.RY,0,Neither,No
MR15(PalomerodeJalisco)S6.1.RY,0,Neither,No
MR19(SantoDomingo).1.RY,0,Neither,No
MR20(ShoePeg).1.RY,0,Neither,No
MR20(ShoePeg)S7.1.RY,0,Neither,No
MR22(Tuxpeno)S6.1.RY,0,Neither,No
MR23(ZapaloteChico)S6.1.RY,0,Neither,No
MR25_(Poropo)_S5.1.RY,0,Neither,No
MR25_(Poropo)_S5.2.RY,0,Neither,No
MR25_(Poropo)_S5.3.RY,0,Neither,No
MR25_(Poropo)_S5.4.RY,0,Neither,No
MR25_(Poropo)_S5.5.RY,0,Neither,No
MR25(Poropo)S5.1.RY,0,Neither,No
MR26.1.RY,0,Neither,No
MR26(Pollo)S5.1.RY,0,Neither,No
MS1334.1.RY,0,Neither,No
MS1334.2.RY,0,Neither,No
MS153.1.RY,0,Neither,No
MS153.2.RY,0,Neither,No
MS71.1.RY,0,Neither,No
MS71.2.RY,0,Neither,No
MS71.3.RY,0,Neither,No
MS71.4.RY,0,Neither,No
MS71.5.RY,0,Neither,No
MS71.6.RY,0,Neither,No
MS71.7.RY,0,Neither,No
Mt42.1.RY,0,Neither,No
Mt42.2.RY,0,Neither,No
N192.1.RY,0,Neither,No
N192.2.RY,0,Neither,No
N28Ht.1.RY,0,Neither,No
N28Ht.2.RY,0,Neither,No
N6.1.RY,0,Neither,No
N6.2.RY,0,Neither,No
N7A.1.RY,0,Neither,No
N7A.2.RY,0,Neither,No
N7A.3.RY,0,Neither,No
