Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean
PI634214.1.RY,Romay_etal_2013,PI634214.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00953058729344305
PI634215.1.RY,Romay_etal_2013,PI634215.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0160626678763276
PI635122.1.RY,Romay_etal_2013,PI635122.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127739104075546
PI635123.1.RY,Romay_etal_2013,PI635123.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127796812063602
PI635124.1.RY,Romay_etal_2013,PI635124.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012003510252317
PI635125.1.RY,Romay_etal_2013,PI635125.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0143729140736262
PI635126.1.RY,Romay_etal_2013,PI635126.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125198887634414
PI635127.1.RY,Romay_etal_2013,PI635127.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115485170876677
PI635128.1.RY,Romay_etal_2013,PI635128.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0162267699891922
PI635128.2.RY,Romay_etal_2013,PI635128.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019980936791216
PI635129.1.RY,Romay_etal_2013,PI635129.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00971112251854374
PI635130.1.RY,Romay_etal_2013,PI635130.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0146002388958113
PI635131.1.RY,Romay_etal_2013,PI635131.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0156260535040012
PI635132.1.RY,Romay_etal_2013,PI635132.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0131844755389979
PI635133.1.RY,Romay_etal_2013,PI635133.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0142005998837252
PI635134.1.RY,Romay_etal_2013,PI635134.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135265055900082
PI635135.1.RY,Romay_etal_2013,PI635135.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138125677603184
PI635136.1.RY,Romay_etal_2013,PI635136.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138492937856432
PI635137.1.RY,Romay_etal_2013,PI635137.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117387840703064
PI635138.1.RY,Romay_etal_2013,PI635138.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0166373028959403
PI635139.1.RY,Romay_etal_2013,PI635139.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117542960502928
PI635140.1.RY,Romay_etal_2013,PI635140.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0131863777326348
PI635141.1.RY,Romay_etal_2013,PI635141.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012822058885351
PI638549.1.RY,Romay_etal_2013,PI638549.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0126976610471098
PI638550.1.RY,Romay_etal_2013,PI638550.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0122149277714743
PI638551.1.RY,Romay_etal_2013,PI638551.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108416406905369
PI638552.1.RY,Romay_etal_2013,PI638552.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112125740468207
PI638553.1.RY,Romay_etal_2013,PI638553.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117228000345084
PI638594.1.RY,Romay_etal_2013,PI638594.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0159849971310297
PI639037.1.RY,Romay_etal_2013,PI639037.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0172790791869264
PI639038.1.RY,Romay_etal_2013,PI639038.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0161383692698621
PI639039.1.RY,Romay_etal_2013,PI639039.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120062241922621
PI639040.1.RY,Romay_etal_2013,PI639040.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015961053161168
PI639041.1.RY,Romay_etal_2013,PI639041.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0192687788341432
PI639042.1.RY,Romay_etal_2013,PI639042.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127636041611776
PI639044.1.RY,Romay_etal_2013,PI639044.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00924079132741218
PI639045.1.RY,Romay_etal_2013,PI639045.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0133026488593954
PI639046.1.RY,Romay_etal_2013,PI639046.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136038355323506
PI639048.1.RY,Romay_etal_2013,PI639048.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115230639376592
PI639049.1.RY,Romay_etal_2013,PI639049.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0119885347371209
PI639050.1.RY,Romay_etal_2013,PI639050.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013057767732351
PI639052.1.RY,Romay_etal_2013,PI639052.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113334078613449
PI639053.1.RY,Romay_etal_2013,PI639053.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0153293121885388
PI639055.1.RY,Romay_etal_2013,PI639055.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0167737528431044
PI639056.1.RY,Romay_etal_2013,PI639056.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109196090736468
PI639111.1.RY,Romay_etal_2013,PI639111.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0166050705849781
PI639497.1.RY,Romay_etal_2013,PI639497.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0182768778270148
PI639498.1.RY,Romay_etal_2013,PI639498.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013987991767467
PI639499.1.RY,Romay_etal_2013,PI639499.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0152946025012218
PI639500.1.RY,Romay_etal_2013,PI639500.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0167309020340935
PI639501.1.RY,Romay_etal_2013,PI639501.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0182685446747052
PI639502.1.RY,Romay_etal_2013,PI639502.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138263098119586
PI639503.1.RY,Romay_etal_2013,PI639503.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0119088605044039
PI639504.1.RY,Romay_etal_2013,PI639504.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136883133933706
PI639505.1.RY,Romay_etal_2013,PI639505.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.021955964181074
PI639925.1.RY,Romay_etal_2013,PI639925.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0130352137691332
PI639926.1.RY,Romay_etal_2013,PI639926.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0158547661391291
PI639926.2.RY,Romay_etal_2013,PI639926.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0130089940632197
PI639926.3.RY,Romay_etal_2013,PI639926.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136820199790477
PI639926.4.RY,Romay_etal_2013,PI639926.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0134015805497454
PI639926.5.RY,Romay_etal_2013,PI639926.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0138221349611201
PI639926.6.RY,Romay_etal_2013,PI639926.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135662723429516
PI639927.1.RY,Romay_etal_2013,PI639927.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109345061549702
PI639928.1.RY,Romay_etal_2013,PI639928.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0126857875081832
PI639929.1.RY,Romay_etal_2013,PI639929.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124968125887664
PI639930.1.RY,Romay_etal_2013,PI639930.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0142766247033833
PI639931.1.RY,Romay_etal_2013,PI639931.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0148521533913737
PI639932.1.RY,Romay_etal_2013,PI639932.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0152493958574893
PI639932.2.RY,Romay_etal_2013,PI639932.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0156511667835192
PI639933.1.RY,Romay_etal_2013,PI639933.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136370824782623
PI639934.1.RY,Romay_etal_2013,PI639934.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0139497776949516
PI639935.1.RY,Romay_etal_2013,PI639935.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012341770607611
PI639936.1.RY,Romay_etal_2013,PI639936.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0129159369797368
PI639936.2.RY,Romay_etal_2013,PI639936.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107142608764663
PI639936.3.RY,Romay_etal_2013,PI639936.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112245292906885
PI639936.4.RY,Romay_etal_2013,PI639936.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109812482991155
PI639936.5.RY,Romay_etal_2013,PI639936.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103955607370879
PI639936.6.RY,Romay_etal_2013,PI639936.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108533099858957
PI639937.1.RY,Romay_etal_2013,PI639937.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0128132276841758
PI639937.2.RY,Romay_etal_2013,PI639937.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0134490065882826
PI639938.1.RY,Romay_etal_2013,PI639938.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0137122706540896
PI639938.2.RY,Romay_etal_2013,PI639938.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0175281185486428
PI639939.1.RY,Romay_etal_2013,PI639939.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114621074815469
PI639939.2.RY,Romay_etal_2013,PI639939.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00914653829691282
PI639939.3.RY,Romay_etal_2013,PI639939.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00998802367815571
PI639939.4.RY,Romay_etal_2013,PI639939.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0090215549528626
PI639939.5.RY,Romay_etal_2013,PI639939.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00950616259659175
PI639939.6.RY,Romay_etal_2013,PI639939.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00987578899272891
PI639940.1.RY,Romay_etal_2013,PI639940.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135665291528932
PI639941.1.RY,Romay_etal_2013,PI639941.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0143124121118944
PI639941.2.RY,Romay_etal_2013,PI639941.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106385683302183
PI639941.3.RY,Romay_etal_2013,PI639941.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104637104053186
PI639941.4.RY,Romay_etal_2013,PI639941.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00943434294084545
PI639941.5.RY,Romay_etal_2013,PI639941.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0170224826309037
PI639941.6.RY,Romay_etal_2013,PI639941.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105583601659528
PI639941.7.RY,Romay_etal_2013,PI639941.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115834715290899
PI639942.1.RY,Romay_etal_2013,PI639942.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135722516721916
PI639943.1.RY,Romay_etal_2013,PI639943.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125371455512127
PI639944.1.RY,Romay_etal_2013,PI639944.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118471302739506
PI639945.1.RY,Romay_etal_2013,PI639945.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0128450636673222
PI639946.1.RY,Romay_etal_2013,PI639946.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0131245317901914
PI639946.2.RY,Romay_etal_2013,PI639946.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135764632022597
PI639947.1.RY,Romay_etal_2013,PI639947.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136362117734577
PI639948.1.RY,Romay_etal_2013,PI639948.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118600014865696
PI639949.1.RY,Romay_etal_2013,PI639949.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116065182468162
PI639950.1.RY,Romay_etal_2013,PI639950.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124833764666126
PI641061.1.RY,Romay_etal_2013,PI641061.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0182175605220555
PI641062.1.RY,Romay_etal_2013,PI641062.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014053316146451
PI641063.1.RY,Romay_etal_2013,PI641063.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0194250393828637
PI641064.1.RY,Romay_etal_2013,PI641064.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0136619793535463
PI641065.1.RY,Romay_etal_2013,PI641065.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0170108288189521
PI641066.1.RY,Romay_etal_2013,PI641066.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0154047781574204
PI641067.1.RY,Romay_etal_2013,PI641067.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0119175914865888
PI641068.1.RY,Romay_etal_2013,PI641068.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118418685614486
PI641068.2.RY,Romay_etal_2013,PI641068.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013951972651121
PI641069.1.RY,Romay_etal_2013,PI641069.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0148907357976429
PI641070.1.RY,Romay_etal_2013,PI641070.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014071735469537
PI641071.1.RY,Romay_etal_2013,PI641071.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0144317423236735
PI641072.1.RY,Romay_etal_2013,PI641072.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015914212945538
PI641073.1.RY,Romay_etal_2013,PI641073.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.019339719697519
PI641073.2.RY,Romay_etal_2013,PI641073.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0181209802976744
PI641074.1.RY,Romay_etal_2013,PI641074.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0150936572842062
PI641075.1.RY,Romay_etal_2013,PI641075.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127453440392067
PI641075.2.RY,Romay_etal_2013,PI641075.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0208423455675005
PI641076.1.RY,Romay_etal_2013,PI641076.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0147237884295433
PI641224.1.RY,Romay_etal_2013,PI641224.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0155600355589837
PI641225.1.RY,Romay_etal_2013,PI641225.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014020837029013
PI641226.1.RY,Romay_etal_2013,PI641226.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0140773141348248
PI641229.1.RY,Romay_etal_2013,PI641229.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102395333640664
PI641230.1.RY,Romay_etal_2013,PI641230.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0194901848989749
PI641232.1.RY,Romay_etal_2013,PI641232.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132215797094831
PI641234.1.RY,Romay_etal_2013,PI641234.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132179974867939
PI641234.2.RY,Romay_etal_2013,PI641234.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0140486029586532
PI641238.1.RY,Romay_etal_2013,PI641238.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014390830267338
PI641242.1.RY,Romay_etal_2013,PI641242.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0170774265960558
PI641243.1.RY,Romay_etal_2013,PI641243.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0146729960109199
PI641244.1.RY,Romay_etal_2013,PI641244.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0150820859724756
PI641245.1.RY,Romay_etal_2013,PI641245.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0193169145354875
PI641246.1.RY,Romay_etal_2013,PI641246.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120238633283321
PI641247.1.RY,Romay_etal_2013,PI641247.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0143073804650649
PI641248.1.RY,Romay_etal_2013,PI641248.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0164151739166521
PI641249.1.RY,Romay_etal_2013,PI641249.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117240622956951
PI641251.1.RY,Romay_etal_2013,PI641251.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0152366304544274
PI641252.1.RY,Romay_etal_2013,PI641252.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0134908773429071
PI641253.1.RY,Romay_etal_2013,PI641253.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124910616767268
PI641254.1.RY,Romay_etal_2013,PI641254.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01276598809629
PI641255.1.RY,Romay_etal_2013,PI641255.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0149957307395817
PI641256.1.RY,Romay_etal_2013,PI641256.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109347315768303
PI641257.1.RY,Romay_etal_2013,PI641257.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0148391853402688
PI641258.1.RY,Romay_etal_2013,PI641258.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102510991326293
PI641259.1.RY,Romay_etal_2013,PI641259.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0412454294279897
PI641260.1.RY,Romay_etal_2013,PI641260.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132985374668093
PI641261.1.RY,Romay_etal_2013,PI641261.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0158740776306991
PI641262.1.RY,Romay_etal_2013,PI641262.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0152315616382655
